ano,aluno_anon,codigo_unidade,nome_unidade,opcao_primeiro_registro,data_primeiro_registro
2025,aluno_0006736,8007,CP CRECHE E ESCOLA COMUNITÁRIA GENTE INOCENTE - BANGU,1,2024-12-13 09:07:25.570
2025,aluno_0006736,817804,EDI PROFESSORA EDITH MARQUES DE SOUZA,3,2024-12-13 09:07:25.570
2025,aluno_0006737,10084,CP CRECHE COMUNITÁRIA AQUARELA DO SABER (GUARATIBA),1,2024-12-13 09:07:29.243
2025,aluno_0006737,1026805,EDI MEDALHISTA OLÍMPICO IZAQUIAS QUEIROZ DOS SANTOS,2,2024-12-13 09:07:29.243
2025,aluno_0006738,1120602,CM CORA CORALINA,2,2024-12-12 15:48:51.390
2025,aluno_0006738,1120801,EDI JOSÉ DE SOUZA RAMOS,1,2024-12-12 15:48:51.390
2025,aluno_0006739,515809,EDI PROFESSOR UBIRAJARA DE PAULA CASTRO,1,2024-12-13 09:10:50.720
2025,aluno_0006739,833603,CM SILVEIRINHA,1,2024-12-13 09:10:50.753
2025,aluno_0006740,3007,CP CRECHE CHAMEGUINHO,4,2024-12-13 09:12:26.220
2025,aluno_0006740,3033,CP INSTITUTO EDUCACIONAL T & P CONQUISTA,5,2024-12-13 09:12:26.220
2025,aluno_0006740,313602,CM ACONCHEGO,3,2024-12-13 09:12:26.220
2025,aluno_0006740,313604,CM NOSSO CANTINHO,2,2024-12-13 09:12:26.220
2025,aluno_0006740,313609,CM RECANTO DA CACHOEIRA,1,2024-12-13 09:12:26.220
2025,aluno_0006741,8007,CP CRECHE E ESCOLA COMUNITÁRIA GENTE INOCENTE - BANGU,1,2024-12-16 16:25:40.500
2025,aluno_0006741,817609,CM RECANTO FELIZ,2,2024-12-16 16:25:40.500
2025,aluno_0006741,817615,CM VILA UNIÃO DA PAZ,4,2024-12-16 16:25:40.500
2025,aluno_0006741,817804,EDI PROFESSORA EDITH MARQUES DE SOUZA,3,2024-12-16 16:25:40.500
2025,aluno_0006741,833809,EDI PROFESSORA MARIA CECILIA FERREIRA,5,2024-12-16 16:25:40.500
2025,aluno_0006742,3006,CP CRECHE CASA VIVA,2,2024-12-16 15:58:25.980
2025,aluno_0006742,3025,CP CENTRO CULTURAL EDUCAR - UNIDADE II,1,2024-12-16 15:58:25.980
2025,aluno_0006742,3027,CP CENTRO CULTURAL EDUCAR - UNIDADE IV,3,2024-12-16 15:58:25.980
2025,aluno_0006743,817601,CM JOSÉ FÉLIX,1,2024-12-16 16:53:35.713
2025,aluno_0006744,10032,CP CRECHE COMUNITÁRIA MUNDO MÁGICO,1,2025-02-04 09:10:45.403
2025,aluno_0006745,10064,CP CRECHE COMUNITÁRIA CORAÇÃO DE MÃE,2,2024-12-13 09:13:39.623
2025,aluno_0006745,10074,CP CRECHE MUNDO MÁGICO II,3,2024-12-13 09:13:39.623
2025,aluno_0006745,1019632,CM MIRIAM PIRES,1,2024-12-13 09:13:39.623
2025,aluno_0006746,9038,CP CEM CRECHE ESCOLA MACHADO UNIDADE II,2,2024-12-12 08:21:48.547
2025,aluno_0006746,918827,EDI ATAULFO ALVES,1,2024-12-12 08:21:48.547
2025,aluno_0006747,7043,CP ESPAÇO DE EDUCAÇÃO INFANTIL PEQUENO APRENDIZ,3,2024-12-13 09:08:13.327
2025,aluno_0006747,7044,CP CRECHE AMOR DE MÃE,5,2024-12-13 09:08:13.327
2025,aluno_0006747,716613,CM MARIA DA CONCEIÇÃO SILVEIRA DE CARVALHO,4,2024-12-13 09:08:13.327
2025,aluno_0006747,724605,CM SEBASTIÃO BERNARDES DE SOUZA PRATA,2,2024-12-13 09:08:13.327
2025,aluno_0006747,724606,CM ROGÉRIO CARDOSO FURTADO,1,2024-12-13 09:08:13.327
2025,aluno_0006748,918813,EDI PROFESSOR MARCO ALTINO DE OLIVEIRA,1,2025-05-06 13:16:51.353
2025,aluno_0006749,4021,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL II,3,2024-12-16 23:10:27.877
2025,aluno_0006749,411601,CM CARLOS DRUMMOND DE ANDRADE,2,2024-12-16 23:10:27.877
2025,aluno_0006749,411602,CM TEMPO DE APRENDER,1,2024-12-16 23:10:27.877
2025,aluno_0006749,411603,CM MORRO DA PAZ,5,2024-12-16 23:10:27.877
2025,aluno_0006749,411605,CM CARACOL,4,2024-12-16 23:10:27.877
2025,aluno_0006750,3026,CP CHALÉ SEMENTINHA,1,2024-12-13 09:09:49.897
2025,aluno_0006750,4016,CP CRECHE LAR IRMÃO FRANCISCO,1,2024-12-13 09:09:49.847
2025,aluno_0006750,410801,EDI DOUTOR DOMINGOS ARTHUR MACHADO FILHO,2,2024-12-13 09:09:49.847
2025,aluno_0006751,7003,CP CRECHE ESCOLA MÃE ASTÉRIA,1,2024-12-13 11:18:42.003
2025,aluno_0006751,7037,CP CAAD UNIVERSO DA CRIANÇA,3,2024-12-13 11:18:42.003
2025,aluno_0006751,7041,CP CRECHE VALE DO SOL TAQUARA,2,2024-12-13 11:18:42.003
2025,aluno_0006751,8016,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL VI,1,2024-12-13 11:18:42.150
2025,aluno_0006752,1019602,CM SEMPRE VIDA ANTARES,1,2025-07-18 17:05:02.860
2025,aluno_0006752,1026809,EDI MEDALHISTA PARALÍMPICO RICARDO COSTA DE OLIVEIRA,1,2025-03-14 14:12:01.733
2025,aluno_0006753,2028,CP OBRAS SOCIAIS PADRE ALEIXO,3,2024-12-16 15:56:44.317
2025,aluno_0006753,2029,CP CASA DA CRIANÇA,2,2024-12-16 15:56:44.317
2025,aluno_0006753,204602,CM ARACY GUIMARÃES ROSA,1,2024-12-16 15:56:44.317
2025,aluno_0006754,817605,CM MANÉ GARRINCHA II,2,2024-12-13 09:03:20.663
2025,aluno_0006754,817801,EDI PROFESSORA TÂNIA MARIA LARRUBIA GOMES,3,2024-12-13 09:03:20.663
2025,aluno_0006754,817803,EDI JOSÉ EPHIM MINDLIN,4,2024-12-13 09:03:20.663
2025,aluno_0006754,817808,EDI PROFESSOR ANTONIO FLAVIO PIERUCCI,5,2024-12-13 09:03:20.663
2025,aluno_0006754,817814,EDI PROFESSORA GIOVANA BANSI,1,2024-12-13 09:03:20.663
2025,aluno_0006755,7038,CP CAAD UNIVERSO DAS FLORES,2,2024-12-13 09:09:20.380
2025,aluno_0006755,7040,CP CRECHE VALE DO SOL PRAÇA SECA,1,2024-12-13 09:09:20.380
2025,aluno_0006756,7013,CP ESPAÇO DE EDUCAÇÃO INFANTIL CIDADE DE DEUS,4,2024-12-12 17:07:24.380
2025,aluno_0006756,7014,CP CENTRO INTEGRADO SÃO JOSÉ,3,2024-12-12 17:07:24.380
2025,aluno_0006756,716605,CM SEMPRE VIDA NISE DA SILVEIRA,1,2024-12-12 17:07:24.380
2025,aluno_0006756,734802,EDI SENHORA PERCILIANA PEREIRA DE ALVARENGA,2,2024-12-12 17:07:24.380
2025,aluno_0006757,208603,CM RAÍZES DO SALGUEIRO,1,2024-12-18 11:26:02.177
2025,aluno_0006758,10019,CP ESCOLA COMUNITÁRIA JARDIM ALEXANDRINO,1,2024-12-13 16:57:56.390
2025,aluno_0006758,1019831,EDI PROFESSORA MARIA MESQUITA DE SIQUEIRA,1,2025-03-18 09:50:34.937
2025,aluno_0006759,2037,CP CRECHE COMUNITÁRIA CANTINHO DA NATUREZA,5,2024-12-16 17:01:47.310
2025,aluno_0006759,2039,CP CRECHE ESCOLA MENINOS DE LUZ,1,2024-12-16 17:01:47.310
2025,aluno_0006759,205601,CM IRMÃS BAPTISTA,4,2024-12-16 17:01:47.310
2025,aluno_0006759,205602,CM TIA SONIA CRISPINIANO,3,2024-12-16 17:01:47.310
2025,aluno_0006759,206606,CM ELZA MACHADO DOS SANTOS - TIA ELZA,2,2024-12-16 17:01:47.310
2025,aluno_0006760,2049,CP OBRA DO BERÇO,1,2025-08-08 14:28:05.457
2025,aluno_0006761,312502,CIEP PROCÓPIO FERREIRA,4,2024-12-16 22:24:56.867
2025,aluno_0006761,312603,CM RENASCER,3,2024-12-16 22:24:56.867
2025,aluno_0006761,330601,CM JOSÉ DE VIEIRA DA SILVA,2,2024-12-16 22:24:56.867
2025,aluno_0006761,330602,CM NOVA BRASÍLIA,1,2024-12-16 22:24:56.867
2025,aluno_0006761,4044,CP CRECHE HOUSE BABY - BONSUCESSO,1,2024-12-16 22:24:56.927
2025,aluno_0006762,11007,CP CRECHE ESFERA KIDS,1,2025-02-03 09:39:25.433
2025,aluno_0006763,5006,CP CRECHE CARDEAL CÂMARA,1,2024-12-13 11:51:27.270
2025,aluno_0006763,7038,CP CAAD UNIVERSO DAS FLORES,1,2024-12-13 11:51:27.233
2025,aluno_0006764,1019612,CM DANIELA PEREZ,1,2024-12-13 14:06:06.210
2025,aluno_0006764,918617,CM CRIANDO O FUTURO,1,2025-05-12 13:19:46.997
2025,aluno_0006765,10039,CP FUNDAÇÃO KLINGNER PARA O DESENVOLVIMENTO SOCIAL,1,2024-12-16 09:19:59.937
2025,aluno_0006765,10046,CP CRECHE COMUNITÁRIA DEUS É FIEL - CCDF,2,2024-12-16 09:19:59.937
2025,aluno_0006766,7042,CP INSTITUTO EDUCACIONAL DIVA ALVES II,2,2024-12-13 12:08:41.390
2025,aluno_0006766,716801,EDI DOUTORA ZILDA ARNS,3,2024-12-13 12:08:41.390
2025,aluno_0006766,716821,EDI MEDALHISTA PARALÍMPICO FELIPE DE SOUZA GOMES,1,2024-12-13 12:08:41.390
2025,aluno_0006767,4040,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL X,3,2024-12-11 10:13:41.060
2025,aluno_0006767,431602,CM BARBOSA LIMA SOBRINHO,1,2024-12-11 10:13:41.060
2025,aluno_0006767,431605,CM SEMPRE VIDA DIQUE,2,2024-12-11 10:13:41.060
2025,aluno_0006768,918822,EDI PROFESSOR ANDRÉ LUIZ GILS,1,2025-05-28 10:34:47.400
2025,aluno_0006769,3026,CP CHALÉ SEMENTINHA,1,2024-12-16 13:26:52.763
2025,aluno_0006769,4016,CP CRECHE LAR IRMÃO FRANCISCO,1,2024-12-16 13:26:52.730
2025,aluno_0006769,410801,EDI DOUTOR DOMINGOS ARTHUR MACHADO FILHO,2,2024-12-16 13:26:52.730
2025,aluno_0006770,515810,EDI PROFESSORA TEREZINHA SARDOUX HENRIQUES,1,2025-09-04 12:14:37.077
2025,aluno_0006771,4034,CP CASA DE JOEL II,2,2024-12-13 10:18:27.500
2025,aluno_0006771,411801,EDI MARIANA ROCHA DE SOUZA,1,2024-12-13 10:18:27.500
2025,aluno_0006771,411802,EDI JOEL LUIZ DE AZEVEDO BASTOS,3,2024-12-13 10:18:27.500
2025,aluno_0006771,5008,CP ASSOCIAÇÃO HOUSE BABY - VILA KOSMOS,2,2024-12-13 10:18:27.537
2025,aluno_0006771,5012,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL XI,1,2024-12-13 10:18:27.537
2025,aluno_0006772,107603,CM VOVÓ LUCÍOLA,2,2024-12-16 16:08:53.347
2025,aluno_0006772,107604,CM HOMERO JOSÉ DOS SANTOS,3,2024-12-16 16:08:53.347
2025,aluno_0006772,107607,CM NAÇÃO MANGUEIRENSE,1,2024-12-16 16:08:53.347
2025,aluno_0006773,3002,CP ABRIGO MARIA IMACULADA,1,2024-12-16 15:57:18.440
2025,aluno_0006774,1019821,EDI PROFESSORA SOLANGE INÁCIA DE SÁ DE LACERDA,1,2025-08-11 10:18:56.417
2025,aluno_0006775,10080,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL XII (GUARATIBA),1,2025-04-16 09:27:01.233
2025,aluno_0006776,5014,CP AEMMAC - MARECHAL HERMES,1,2025-12-03 14:55:47.680
2025,aluno_0006776,5016,CP ASSOCIAÇÃO EDUCACIONAL E CULTURAL SÃO BERNARDO - CSB,1,2024-12-13 15:48:35.253
2025,aluno_0006776,515809,EDI PROFESSOR UBIRAJARA DE PAULA CASTRO,2,2024-12-13 15:48:35.253
2025,aluno_0006777,313603,CM SYLVIA ORTHOF,1,2024-12-18 11:40:10.170
2025,aluno_0006778,3025,CP CENTRO CULTURAL EDUCAR - UNIDADE II,1,2024-12-11 08:54:04.987
2025,aluno_0006779,10037,CP CAAD - COMITÊ DE ATENDIMENTO À CRIANÇA E AO ADOLESCENTE,1,2025-02-04 09:08:40.223
2025,aluno_0006780,10069,CP CRECHE E ESCOLA COMUNITÁRIA GENTE BAIXINHA II,1,2024-12-13 09:12:16.563
2025,aluno_0006780,9040,CP CRECHE E ESCOLA COMUNITARIA GENTE BAIXINHA - UNIDADE COSMOS,1,2024-12-13 09:12:16.593
2025,aluno_0006781,3014,CP CRECHE PLANTANDO O AMANHÃ,1,2024-12-16 22:08:11.240
2025,aluno_0006782,9022,CP ESPAÇO CRIATIVO CASTELINHO RINALDI,1,2025-02-27 12:19:33.580
2025,aluno_0006783,208601,CM CASA BRANCA - PROFESSOR PAULO FREIRE,2,2024-12-11 09:22:39.270
2025,aluno_0006783,208801,EDI IGOR MORAES DA SILVA,1,2024-12-11 09:22:39.270
2025,aluno_0006783,7027,CP CRECHE MUNDO MÁGICO I,2,2024-12-11 09:22:39.173
2025,aluno_0006783,724602,CM DINA SFAT,3,2024-12-11 09:22:39.173
2025,aluno_0006783,724807,EDI CARMEN MIRANDA,1,2024-12-11 09:22:39.173
2025,aluno_0006784,4022,CP CRECHE VALE DO SOL NO GROTÃO,1,2025-03-24 15:13:42.713
2025,aluno_0006785,8007,CP CRECHE E ESCOLA COMUNITÁRIA GENTE INOCENTE - BANGU,4,2024-12-13 09:11:37.463
2025,aluno_0006785,817602,CM VILA PROGRESSO,3,2024-12-13 09:11:37.463
2025,aluno_0006785,817607,CM MULHERES DO QUAFÁ,1,2024-12-13 09:11:37.463
2025,aluno_0006785,817612,CM VILA KENNEDY,2,2024-12-13 09:11:37.463
2025,aluno_0006785,817617,CM JOSÉ MANOEL IBARRA PEREZ,5,2024-12-13 09:11:37.463
2025,aluno_0006786,102601,CM SEMPRE VIDA SANTO ANTÔNIO DE PÁDUA,1,2024-12-12 15:28:32.567
2025,aluno_0006786,103607,CM ESTÁCIO DE SÁ,2,2024-12-12 15:28:32.567
2025,aluno_0006787,5010,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL VII,1,2025-10-07 14:52:36.870
2025,aluno_0006788,625602,CM PROFESSORA JUREMA GOMES SAMPAIO DELFIM,3,2024-12-11 10:13:20.577
2025,aluno_0006788,625607,CM LUIZA DE BARROS DE SÁ FREIRE,2,2024-12-11 10:13:20.577
2025,aluno_0006788,625804,EDI PROFESSORA HELIA LÚCIA MORENO FERREIRA,1,2024-12-11 10:13:20.577
2025,aluno_0006789,515602,CM SÃO MIGUEL ARCANJO,1,2024-12-18 14:53:53.780
2025,aluno_0006789,515611,CM VOVÓ MARIA JOANA,2,2024-12-18 14:53:53.780
2025,aluno_0006789,515612,CM TIA MARIA DO JONGO,3,2024-12-18 14:53:53.780
2025,aluno_0006790,6003,CP CRECHE NOSSO LAR,1,2024-12-13 07:54:42.510
2025,aluno_0006790,6013,CP CRECHE COMUNITÁRIA AQUARELA,4,2024-12-13 07:54:42.510
2025,aluno_0006790,6016,CP CRECHE NOSSO LAR II,2,2024-12-13 07:54:42.510
2025,aluno_0006790,622804,EDI MEDALHISTA PARALÍMPICO DANIEL MARTINS,3,2024-12-13 07:54:42.510
2025,aluno_0006790,833603,CM SILVEIRINHA,1,2024-12-13 07:54:42.633
2025,aluno_0006791,10064,CP CRECHE COMUNITÁRIA CORAÇÃO DE MÃE,1,2025-03-07 08:34:49.900
2025,aluno_0006792,5009,CP ASSOCIAÇÃO CRECHE ESPERANÇA - IRAJÁ,2,2024-12-12 08:21:55.223
2025,aluno_0006792,514609,CM PARQUE BOM MENINO,1,2024-12-12 08:21:55.223
2025,aluno_0006793,411602,CM TEMPO DE APRENDER,1,2024-12-16 23:10:30.357
2025,aluno_0006794,8004,CP CRECHE COMUNITÁRIA NINO,2,2024-12-16 16:28:02.497
2025,aluno_0006794,817602,CM VILA PROGRESSO,1,2024-12-16 16:28:02.497
2025,aluno_0006794,817607,CM MULHERES DO QUAFÁ,3,2024-12-16 16:28:02.497
2025,aluno_0006794,817612,CM VILA KENNEDY,4,2024-12-16 16:28:02.497
2025,aluno_0006795,4017,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL I,1,2024-12-18 09:17:12.890
2025,aluno_0006796,9004,CP CRECHE E PRÉ-ESCOLA CANTINHO DO SABER,3,2024-12-12 08:21:52.370
2025,aluno_0006796,9012,CP CRECHE COMUNITÁRIA TIA NEIDE - CAMPO GRANDE,1,2024-12-12 08:21:52.370
2025,aluno_0006796,918802,EDI PINTANDO O SETE,2,2024-12-12 08:21:52.370
2025,aluno_0006797,205601,CM IRMÃS BAPTISTA,1,2024-12-13 09:07:52.570
2025,aluno_0006798,9036,CP INSTITUTO CONSTRUINDO AMANHÃ,1,2025-10-17 09:33:13.220
2025,aluno_0006799,10058,CP CRECHE ESCOLA COMUNITÁRIA MALLETZINHO,1,2025-06-18 11:50:31.543
2025,aluno_0006800,4002,CP INSTITUTO EDUCACIONAL LUIZ ANTONIO - IELA,4,2024-12-17 09:02:31.903
2025,aluno_0006800,4032,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL V,2,2024-12-17 09:02:31.903
2025,aluno_0006800,4034,CP CASA DE JOEL II,3,2024-12-17 09:02:31.903
2025,aluno_0006800,4038,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL VIII,1,2024-12-17 09:02:31.903
2025,aluno_0006800,5012,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL XI,1,2024-12-17 09:02:31.957
2025,aluno_0006801,817619,CM PROFESSORA REGINA MARIA DA MATTA MONTEZANO,2,2024-12-13 09:06:29.787
2025,aluno_0006801,817807,EDI MARIA DO CARMO SOUZA PIRAN,1,2024-12-13 09:06:29.787
2025,aluno_0006802,3025,CP CENTRO CULTURAL EDUCAR - UNIDADE II,3,2024-12-16 16:01:23.720
2025,aluno_0006802,313612,CM MARCILIA CATARINA DA COSTA ORGÉLIO - TIA MANA,1,2024-12-16 16:01:23.720
2025,aluno_0006802,328604,CM DA COMUNIDADE DO JACAREZINHO,2,2024-12-16 16:01:23.720
2025,aluno_0006802,4015,CP ESPAÇO DE EDUCAÇÃO INFANTIL VILA DO JOÃO,2,2024-12-16 16:01:23.680
2025,aluno_0006802,410802,EDI DOUTOR ANTÔNIO FERNANDES FIGUEIRA,1,2024-12-16 16:01:23.680
2025,aluno_0006803,103807,EDI MARIA LUIZA NOBRE - TIA LUIZINHA,1,2025-02-11 21:32:06.977
2025,aluno_0006804,3021,CP CRECHE COMUNITÁRIA TIA ALICE,5,2024-12-13 09:12:08.227
2025,aluno_0006804,3026,CP CHALÉ SEMENTINHA,1,2024-12-13 09:12:08.227
2025,aluno_0006804,313612,CM MARCILIA CATARINA DA COSTA ORGÉLIO - TIA MANA,4,2024-12-13 09:12:08.227
2025,aluno_0006804,328602,CM TIA ANDREZA,3,2024-12-13 09:12:08.227
2025,aluno_0006804,328801,EDI PADRE NELSON CARLOS DEL MÔNACO,2,2024-12-13 09:12:08.227
2025,aluno_0006805,10069,CP CRECHE E ESCOLA COMUNITÁRIA GENTE BAIXINHA II,1,2024-12-16 12:41:03.827
2025,aluno_0006805,1019623,CM SEMPRE VIDA TERRA DA PAZ,2,2024-12-16 12:41:03.827
2025,aluno_0006805,918832,EDI PROFESSORA JACINTHA REIS FERREIRA,1,2024-12-16 12:41:03.870
2025,aluno_0006806,10052,CP CRECHE COMUNITÁRIA DEUS É FIEL - UNIDADE VII,1,2024-12-13 09:07:59.093
2025,aluno_0006806,10073,CP NINHO CARIOCA,2,2024-12-13 09:07:59.093
2025,aluno_0006807,515046,EM ADELMAR TAVARES,1,2025-03-28 11:05:34.610
2025,aluno_0006808,4025,CP CRECHE E PRÉ-ESCOLA NOVA JERUSALÉM NO CORDOVIL,1,2025-03-17 19:33:37.943
2025,aluno_0006809,7003,CP CRECHE ESCOLA MÃE ASTÉRIA,1,2024-12-11 09:06:02.137
2025,aluno_0006809,7018,CP CRECHE SANT ANA IRMÃ ANCILA,3,2024-12-11 09:06:02.137
2025,aluno_0006809,7041,CP CRECHE VALE DO SOL TAQUARA,4,2024-12-11 09:06:02.137
2025,aluno_0006809,716610,CM TIA MALU,2,2024-12-11 09:06:02.137
2025,aluno_0006810,10079,CP CRECHE COMUNITÁRIA DEUS É FIEL - UNIDADE VIII,1,2025-05-14 10:04:25.380
2025,aluno_0006811,7040,CP CRECHE VALE DO SOL PRAÇA SECA,1,2024-12-13 12:06:47.097
2025,aluno_0006812,9011,CP CRECHE NOVA JERUSALÉM EM CAMPO GRANDE,4,2024-12-13 12:50:16.050
2025,aluno_0006812,9018,CP ESPAÇO DE DESENVOLVIMENTO CARIOQUINHA,2,2024-12-13 12:50:16.050
2025,aluno_0006812,9021,CP INSTITUTO CRESCER & APRENDER,5,2024-12-13 12:50:16.050
2025,aluno_0006812,918806,EDI COMENDADOR SERAFIM SOFIA,3,2024-12-13 12:50:16.050
2025,aluno_0006812,918827,EDI ATAULFO ALVES,1,2024-12-13 12:50:16.050
2025,aluno_0006813,107603,CM VOVÓ LUCÍOLA,1,2024-12-12 15:57:05.400
2025,aluno_0006813,107604,CM HOMERO JOSÉ DOS SANTOS,3,2024-12-12 15:57:05.400
2025,aluno_0006813,107605,CM EDUARDO MOREIRA DOS SANTOS,4,2024-12-12 15:57:05.400
2025,aluno_0006813,107607,CM NAÇÃO MANGUEIRENSE,2,2024-12-12 15:57:05.400
2025,aluno_0006814,10051,CP CRECHE COMUNITÁRIA DEUS É FIEL - UNIDADE VI,2,2024-12-16 22:53:36.310
2025,aluno_0006814,10052,CP CRECHE COMUNITÁRIA DEUS É FIEL - UNIDADE VII,4,2024-12-16 22:53:36.310
2025,aluno_0006814,1026807,EDI ALFREDO FERNANDO VAZ GUIMARÃES JÚNIOR,1,2024-12-16 22:53:36.310
2025,aluno_0006814,1026809,EDI MEDALHISTA PARALÍMPICO RICARDO COSTA DE OLIVEIRA,3,2024-12-16 22:53:36.310
2025,aluno_0006815,7003,CP CRECHE ESCOLA MÃE ASTÉRIA,1,2024-12-13 11:18:13.737
2025,aluno_0006815,7041,CP CRECHE VALE DO SOL TAQUARA,2,2024-12-13 11:18:13.737
2025,aluno_0006816,103802,EDI LILY MARINHO,2,2024-12-12 15:52:46.660
2025,aluno_0006816,103807,EDI MARIA LUIZA NOBRE - TIA LUIZINHA,1,2024-12-12 15:52:46.660
2025,aluno_0006817,312601,CM CANTINHO FELIZ,1,2025-02-27 13:23:01.597
2025,aluno_0006818,10032,CP CRECHE COMUNITÁRIA MUNDO MÁGICO,3,2024-12-16 09:19:35.847
2025,aluno_0006818,10039,CP FUNDAÇÃO KLINGNER PARA O DESENVOLVIMENTO SOCIAL,1,2024-12-16 09:19:35.847
2025,aluno_0006818,10040,CP CICIM I,2,2024-12-16 09:19:35.847
2025,aluno_0006819,4003,CP ASSOCIAÇÃO CIVIL CENTRO EDUCACIONAL COMUNITÁRIO ESTAÇÃO DO SABER,4,2024-12-17 09:03:37.500
2025,aluno_0006819,4027,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL IV,2,2024-12-17 09:03:37.500
2025,aluno_0006819,4040,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL X,5,2024-12-17 09:03:37.500
2025,aluno_0006819,4045,CP CRECHE CRIANÇA FELIZ EM LUCAS,3,2024-12-17 09:03:37.500
2025,aluno_0006819,431604,CM CORAÇÃO DE GENEVE,1,2024-12-17 09:03:37.500
2025,aluno_0006820,3025,CP CENTRO CULTURAL EDUCAR - UNIDADE II,1,2024-12-16 16:01:23.870
2025,aluno_0006820,515809,EDI PROFESSOR UBIRAJARA DE PAULA CASTRO,1,2024-12-16 16:01:23.833
2025,aluno_0006821,2025,CP CRECHE BEZERRA DE MENEZES - BOTAFOGO,2,2024-12-11 08:57:55.100
2025,aluno_0006821,2029,CP CASA DA CRIANÇA,1,2024-12-11 08:57:55.100
2025,aluno_0006822,622601,CM JOSÉ GOULART,1,2024-12-13 09:06:01.847
2025,aluno_0006822,622602,CM SILVIO AMANCIO,3,2024-12-13 09:06:01.847
2025,aluno_0006822,622603,CM YARA AMARAL,2,2024-12-13 09:06:01.847
2025,aluno_0006822,622805,EDI MEDALHISTA OLÍMPICO MAURÍCIO LUIZ DE SOUZA,4,2024-12-13 09:06:01.847
2025,aluno_0006823,4006,CP COMUNIDADE INSTITUCIONAL ADULÃO TEMPO FELIZ,1,2025-09-04 10:03:28.783
2025,aluno_0006823,4030,CP CRECHE VALE DO SOL II,1,2025-10-30 11:51:22.500
2025,aluno_0006824,209602,CM CANTINHO DO CÉU,3,2024-12-16 17:06:10.640
2025,aluno_0006824,209604,CM NOVA DIVINÉIA,2,2024-12-16 17:06:10.640
2025,aluno_0006824,209609,CM PAPA JOÃO PAULO II,1,2024-12-16 17:06:10.640
2025,aluno_0006825,7002,CP CRECHE CANTINHO FELIZ,2,2025-03-07 14:53:56.390
2025,aluno_0006825,7015,CP CRECHE CANTINHO FELIZ II,1,2025-03-07 14:53:56.390
2025,aluno_0006826,7013,CP ESPAÇO DE EDUCAÇÃO INFANTIL CIDADE DE DEUS,1,2024-12-12 17:07:21.410
2025,aluno_0006826,7014,CP CENTRO INTEGRADO SÃO JOSÉ,2,2024-12-12 17:07:21.410
2025,aluno_0006827,3013,CP CRECHE DO JACAREZINHO,1,2024-12-13 09:13:33.387
2025,aluno_0006827,328604,CM DA COMUNIDADE DO JACAREZINHO,2,2024-12-13 09:13:33.387
2025,aluno_0006828,103607,CM ESTÁCIO DE SÁ,1,2025-02-03 16:54:49.187
2025,aluno_0006829,6016,CP CRECHE NOSSO LAR II,1,2024-12-18 09:26:44.237
2025,aluno_0006829,622804,EDI MEDALHISTA PARALÍMPICO DANIEL MARTINS,2,2024-12-18 09:26:44.237
2025,aluno_0006830,9040,CP CRECHE E ESCOLA COMUNITARIA GENTE BAIXINHA - UNIDADE COSMOS,3,2024-12-17 12:03:13.590
2025,aluno_0006830,918806,EDI COMENDADOR SERAFIM SOFIA,2,2024-12-17 12:03:13.590
2025,aluno_0006830,918833,EDI PROFESSOR WILSON CHOERI,1,2024-12-17 12:03:13.590
2025,aluno_0006831,4023,CP CENTRO CULTURAL EDUCAR - UNIDADE III,1,2024-12-13 14:09:48.500
2025,aluno_0006831,430809,EDI MEDALHISTA OLÍMPICO LUIZ FELIPE MARQUES FONTELES,3,2024-12-13 14:09:48.500
2025,aluno_0006831,430810,EDI MEDALHISTA OLÍMPICO EVANDRO MOTTA MARCONDES GUERRA,4,2024-12-13 14:09:48.500
2025,aluno_0006831,430811,EDI MEDALHISTA OLÍMPICO WILLIAM PEIXOTO ARJONA,2,2024-12-13 14:09:48.500
2025,aluno_0006832,1010,CP CENTRO CULTURAL MONTESSORI - SÃO CRISTÓVÃO,2,2024-12-13 08:59:39.203
2025,aluno_0006832,107610,CM ARARA AZUL,1,2024-12-13 08:59:39.203
2025,aluno_0006832,515809,EDI PROFESSOR UBIRAJARA DE PAULA CASTRO,1,2025-03-17 09:19:33.453
2025,aluno_0006832,6012,CP ASSOCIAÇÃO CRESCÊNCIO,1,2025-08-25 11:03:19.420
2025,aluno_0006833,7038,CP CAAD UNIVERSO DAS FLORES,2,2024-12-13 11:51:33.593
2025,aluno_0006833,7040,CP CRECHE VALE DO SOL PRAÇA SECA,1,2024-12-13 11:51:33.593
2025,aluno_0006833,716809,EDI PROFESSOR ROBERTO LUIZ PEREIRA,3,2024-12-13 11:51:33.593
